id,fold
73880,0
73881,3
73882,1
73883,0
73884,1
73885,1
73886,4
73887,4
73888,2
73889,2
73890,2
73891,1
73892,0
73893,1
73894,3
73895,0
73896,2
73897,3
73898,4
73899,3
73900,2
73901,3
73902,1
73903,4
73904,1
73905,1
73906,4
73907,1
73908,3
73909,0
73910,4
73911,2
73912,0
73913,4
73914,3
73915,0
73916,1
73917,0
73918,2
73919,0
73920,1
73921,0
73922,0
73923,2
73924,1
73925,2
73926,3
73927,3
73928,0
73929,3
73930,2
73931,4
73932,4
73933,3
73934,2
73935,1
73936,3
73937,3
73938,4
73939,2
73940,2
73941,3
73942,4
73943,2
73944,1
73945,4
73946,0
73947,1
73948,0
73949,0
73950,0
73951,4
73952,3
73953,1
73954,3
73955,3
73956,3
73957,4
73958,1
73959,3
73960,1
73961,2
73962,4
73963,1
73964,1
73965,3
73966,0
73967,0
73968,2
73969,0
73970,3
73971,2
73972,4
73973,2
73974,1
73975,1
73976,0
73977,2
73978,3
73979,0
73980,2
73981,3
73982,0
73983,4
73984,2
73985,3
73986,3
73987,2
73988,1
73989,3
73990,0
73991,3
73992,1
73993,1
73994,3
73995,1
73996,2
73997,0
73998,3
73999,4
74000,3
74001,3
74002,3
74003,1
74004,1
74005,0
74006,3
74007,2
74008,1
74009,4
74010,0
74011,1
74012,0
74013,1
74014,4
74015,3
74016,3
74017,3
74018,3
74019,1
74020,2
74021,1
74022,4
74023,1
74024,4
74025,1
74026,0
74027,1
74028,2
74029,2
74030,1
74031,4
74032,3
74033,4
74034,1
74035,0
74036,2
74037,0
74038,2
74039,4
74040,1
74041,1
74042,2
74043,4
74044,1
74045,4
74046,4
74047,4
74048,2
74049,2
74050,3
74051,0
74052,2
74053,3
74054,4
74055,2
74056,2
74057,0
74058,1
74059,4
74060,0
74061,3
74062,0
74063,4
74064,1
74065,4
74066,1
74067,2
74068,1
74069,0
74070,1
74071,1
74072,3
74073,1
74074,4
74075,4
74076,4
74077,0
74078,0
74079,3
74080,2
74081,1
74082,4
74083,0
74084,3
74085,3
74086,1
74087,1
74088,4
74089,1
74090,0
74091,4
74092,4
74093,1
74094,2
74095,0
74096,1
74097,0
74098,4
74099,1
74100,0
74101,3
74102,1
74103,0
74104,4
74105,4
74106,1
74107,4
74108,0
74109,0
74110,2
74111,4
74112,2
74113,3
74114,3
74115,2
74116,0
74117,0
74118,0
74119,0
74120,1
74121,0
74122,0
74123,0
74124,0
74125,2
74126,3
74127,4
74128,1
74129,2
74130,2
74131,4
74132,0
74133,2
74134,3
74135,1
74136,2
74137,0
74138,3
74139,3
74140,2
74141,0
74142,4
74143,3
74144,3
74145,3
74146,0
74147,4
74148,4
74149,2
74150,3
74151,4
74152,1
74153,3
74154,3
74155,1
74156,3
74157,4
74158,1
74159,4
74160,4
74161,1
74162,0
74163,1
74164,0
74165,3
74166,3
74167,3
74168,4
74169,1
74170,2
74171,2
74172,2
74173,2
74174,0
74175,0
74176,0
74177,0
74178,3
74179,1
74180,2
74181,4
74182,4
74183,1
74184,0
74185,1
74186,0
74187,3
74188,1
74189,4
74190,0
74191,3
74192,1
74193,0
74194,1
74195,3
74196,3
74197,0
74198,4
74199,2
74200,0
74201,2
74202,3
74203,3
74204,3
74205,1
74206,3
74207,2
74208,3
74209,2
74210,2
74211,3
74212,0
74213,4
74214,0
74215,1
74216,4
74217,1
74218,2
74219,0
74220,0
74221,3
74222,3
74223,1
74224,4
74225,1
74226,4
74227,1
74228,0
74229,4
74230,2
74231,3
74232,4
74233,2
74234,4
74235,0
74236,4
74237,1
74238,4
74239,2
74240,0
74241,3
74242,2
74243,4
74244,2
74245,3
74246,4
74247,3
74248,1
74249,0
74250,0
74251,4
74252,2
74253,1
74254,2
74255,3
74256,0
74257,1
74258,4
74259,2
74260,1
74261,3
74262,1
74263,0
74264,1
74265,3
74266,3
74267,4
74268,3
74269,2
74270,3
74271,2
74272,3
74273,3
74274,3
74275,1
74276,3
74277,4
74278,0
74279,4
74280,4
74281,4
74282,1
74283,4
74284,4
74285,1
74286,0
74287,1
74288,4
74289,4
74290,2
74291,4
74292,4
74293,1
74294,3
74295,4
74296,1
74297,3
74298,1
74299,0
74300,4
74301,4
74302,1
74303,1
74304,0
74305,0
74306,0
74307,3
74308,3
74309,4
74310,1
74311,1
74312,4
74313,2
74314,2
74315,4
74316,3
74317,4
74318,1
74319,2
74320,2
74321,1
74322,2
74323,3
74324,4
74325,3
74326,0
74327,2
74328,0
74329,2
74330,2
74331,1
74332,0
74333,2
74334,2
74335,0
74336,2
74337,1
74338,1
74339,1
74340,1
74341,3
74342,0
74343,4
74344,3
74345,4
74346,2
74347,1
74348,3
74349,1
74350,3
74351,1
74352,0
74353,0
74354,4
74355,3
74356,3
74357,4
74358,3
74359,3
74360,2
74361,3
74362,4
74363,3
74364,0
74365,3
74366,4
74367,3
74368,4
74369,0
74370,4
74371,1
74372,3
74373,2
74374,3
74375,2
74376,4
74377,3
74378,0
74379,1
74380,0
74381,4
74382,4
74383,4
74384,4
74385,0
74386,0
74387,1
74388,1
74389,1
74390,4
74391,1
74392,4
74393,2
74394,0
74395,1
74396,4
74397,3
74398,4
74399,4
74400,3
74401,4
74402,0
74403,2
74404,2
74405,1
74406,2
74407,0
74408,4
74409,0
74410,2
74411,2
74412,1
74413,2
74414,0
74415,1
74416,2
74417,1
74418,1
74419,3
74420,2
74421,3
74422,3
74423,4
74424,2
74425,3
74426,1
74427,2
74428,1
74429,4
74430,2
74431,2
74432,3
74433,0
74434,0
74435,3
74436,1
74437,2
74438,0
74439,2
74440,2
74441,4
74442,2
74443,1
74444,3
74445,0
74446,2
74447,4
74448,1
74449,3
74450,1
74451,3
74452,2
74453,4
74454,3
74455,4
74456,3
74457,2
74458,3
74459,4
74460,3
74461,1
74462,3
74463,1
74464,1
74465,1
74466,0
74467,1
74468,4
74469,1
74470,0
74471,2
74472,1
74473,1
74474,1
74475,2
74476,1
74477,4
74478,1
74479,4
74480,0
74481,2
74482,0
74483,1
74484,0
74485,1
74486,1
74487,1
74488,0
74489,0
74490,2
74491,2
74492,3
74493,4
74494,3
74495,4
74496,4
74497,3
74498,3
74499,2
74500,4
74501,4
74502,3
74503,1
74504,2
74505,3
74506,0
74507,1
74508,2
74509,2
74510,2
74511,3
74512,0
74513,3
74514,4
74515,0
74516,4
74517,0
74518,4
74519,2
74520,0
74521,2
74522,0
74523,2
74524,4
74525,2
74526,1
74527,4
74528,1
74529,0
74530,3
74531,1
74532,0
74533,3
74534,2
74535,3
74536,0
74537,3
74538,1
74539,2
74540,3
74541,1
74542,2
74543,0
74544,2
74545,4
74546,4
74547,3
74548,3
74549,1
74550,2
74551,3
74552,1
74553,1
74554,0
74555,2
74556,2
74557,1
74558,0
74559,0
74560,0
74561,2
74562,4
74563,0
74564,0
74565,2
74566,4
74567,0
74568,3
74569,0
74570,4
74571,3
74572,4
74573,4
74574,1
74575,0
74576,3
74577,1
74578,4
74579,1
74580,3
74581,2
74582,4
74583,1
74584,4
74585,4
74586,1
74587,0
74588,4
74589,3
74590,1
74591,4
74592,3
74593,1
74594,2
74595,0
74596,1
74597,4
74598,2
74599,2
74600,0
74601,2
74602,1
74603,3
74604,2
74605,3
74606,3
74607,1
74608,2
74609,2
74610,4
74611,4
74612,2
74613,0
74614,1
74615,1
74616,3
74617,3
74618,0
74619,2
74620,3
74621,1
74622,2
74623,3
74624,3
74625,0
74626,1
74627,4
74628,3
74629,3
74630,2
74631,1
74632,2
74633,0
74634,2
74635,4
74636,1
74637,4
74638,2
74639,1
74640,1
74641,2
74642,4
74643,2
74644,1
74645,1
74646,0
74647,4
74648,1
74649,3
74650,1
74651,4
74652,1
74653,0
74654,4
74655,3
74656,0
74657,3
74658,2
74659,3
74660,2
74661,1
74662,4
74663,4
74664,0
74665,0
74666,1
74667,3
74668,0
74669,1
74670,0
74671,4
74672,0
74673,3
74674,4
74675,0
74676,4
74677,0
74678,2
74679,2
74680,0
74681,0
74682,1
74683,3
74684,1
74685,2
74686,1
74687,2
74688,1
74689,1
74690,0
74691,0
74692,1
74693,0
74694,2
74695,3
74696,4
74697,3
74698,4
74699,2
74700,1
74701,1
74702,2
74703,1
74704,1
74705,3
74706,3
74707,1
74708,3
74709,4
74710,1
74711,4
74712,2
74713,1
74714,2
74715,0
74716,2
74717,0
74718,0
74719,1
74720,1
74721,0
74722,2
74723,1
74724,3
74725,0
74726,2
74727,1
74728,2
74729,2
74730,2
74731,1
74732,0
74733,4
74734,2
74735,3
74736,3
74737,4
74738,3
74739,1
74740,1
74741,3
74742,0
74743,2
74744,0
74745,2
74746,3
74747,2
74748,4
74749,0
74750,4
74751,1
74752,2
74753,2
74754,4
74755,0
74756,4
74757,4
74758,1
74759,3
74760,3
74761,4
74762,2
74763,3
74764,2
74765,4
74766,2
74767,2
74768,2
74769,2
74770,2
74771,3
74772,0
74773,0
74774,2
74775,0
74776,4
74777,2
74778,3
74779,0
74780,0
74781,2
74782,1
74783,3
74784,1
74785,1
74786,4
74787,0
74788,4
74789,3
74790,0
74791,2
74792,2
74793,2
74794,4
74795,0
74796,2
74797,3
74798,3
74799,4
74800,2
74801,2
74802,0
74803,2
74804,4
74805,1
74806,3
74807,3
74808,2
74809,4
74810,4
74811,2
74812,3
74813,4
74814,2
74815,4
74816,2
74817,3
74818,2
74819,4
74820,0
74821,2
74822,2
74823,4
74824,2
74825,0
74826,1
74827,4
74828,3
74829,0
74830,0
74831,4
74832,3
74833,1
74834,3
74835,3
74836,3
74837,0
74838,0
74839,4
74840,2
74841,1
74842,0
74843,2
74844,2
74845,1
74846,0
74847,3
74848,3
74849,3
74850,2
74851,3
74852,4
74853,1
74854,2
74855,2
74856,1
74857,4
74858,0
74859,3
74860,2
74861,2
74862,3
74863,2
74864,3
74865,4
74866,0
74867,1
74868,0
74869,0
74870,4
74871,4
74872,2
74873,4
74874,1
74875,1
74876,3
74877,1
74878,3
74879,2
74880,4
74881,1
74882,0
74883,0
74884,1
74885,2
74886,3
74887,1
74888,4
74889,1
74890,4
74891,4
74892,0
74893,2
74894,1
74895,1
74896,0
74897,0
74898,0
74899,4
74900,3
74901,2
74902,0
74903,1
74904,2
74905,4
74906,0
74907,3
74908,0
74909,4
74910,0
74911,3
74912,1
74913,2
74914,3
74915,0
74916,3
74917,1
74918,1
74919,0
74920,4
74921,0
74922,2
74923,3
74924,3
74925,4
74926,1
74927,2
74928,4
74929,2
74930,0
74931,2
74932,4
74933,0
74934,0
74935,0
74936,0
74937,0
74938,4
74939,4
74940,1
74941,1
74942,2
74943,4
74944,3
74945,2
74946,3
74947,4
74948,0
74949,2
74950,0
74951,0
74952,1
74953,3
74954,3
74955,1
74956,1
74957,1
74958,1
74959,0
74960,4
74961,4
74962,1
74963,1
74964,2
74965,0
74966,4
74967,1
74968,2
74969,3
74970,1
74971,0
74972,2
74973,2
74974,3
74975,2
74976,1
74977,3
74978,0
74979,1
74980,2
74981,1
74982,3
74983,2
74984,4
74985,2
74986,0
74987,3
74988,0
74989,2
74990,4
74991,2
74992,4
74993,4
74994,2
74995,4
74996,2
74997,4
74998,2
74999,4
75000,2
75001,1
75002,1
75003,2
75004,2
75005,2
75006,2
75007,1
75008,3
75009,2
75010,4
75011,2
75012,3
75013,2
75014,2
75015,1
75016,3
75017,4
75018,2
75019,3
75020,4
75021,2
75022,0
75023,4
75024,3
75025,4
75026,4
75027,1
75028,0
75029,3
75030,2
75031,1
75032,3
75033,3
75034,1
75035,3
75036,0
75037,2
75038,0
75039,2
75040,1
75041,4
75042,3
75043,0
75044,0
75045,3
75046,2
75047,0
75048,0
75049,4
75050,2
75051,1
75052,4
75053,1
75054,1
75055,0
75056,2
75057,4
75058,3
75059,4
75060,3
75061,3
75062,4
75063,3
75064,3
75065,1
75066,1
75067,3
75068,2
75069,3
75070,1
75071,2
75072,1
75073,2
75074,4
75075,0
75076,3
75077,3
75078,3
75079,2
75080,1
75081,4
75082,0
75083,2
75084,3
75085,2
75086,4
75087,3
75088,3
75089,0
75090,1
75091,2
75092,0
75093,2
75094,1
75095,2
75096,3
75097,4
75098,1
75099,2
75100,2
75101,3
75102,4
75103,0
75104,2
75105,0
75106,1
75107,2
75108,4
75109,1
75110,2
75111,0
75112,2
75113,2
75114,3
75115,0
75116,0
75117,4
75118,1
75119,0
75120,2
75121,2
75122,4
75123,3
75124,3
75125,1
75126,2
75127,4
75128,3
75129,1
75130,0
75131,4
75132,1
75133,1
75134,4
75135,3
75136,3
75137,3
75138,3
75139,2
75140,0
75141,0
75142,1
75143,0
75144,1
75145,0
75146,0
75147,1
75148,0
75149,1
75150,4
75151,2
75152,1
75153,4
75154,0
75155,0
75156,3
75157,1
75158,2
75159,2
75160,4
75161,3
75162,2
75163,1
75164,3
75165,1
75166,1
75167,1
75168,1
75169,3
75170,0
75171,0
75172,4
75173,4
75174,2
75175,0
75176,2
75177,3
75178,1
75179,1
75180,2
75181,2
75182,0
75183,0
75184,0
75185,2
75186,1
75187,2
75188,4
75189,0
75190,3
75191,4
75192,0
75193,4
75194,3
75195,4
75196,4
75197,0
75198,3
75199,2
75200,4
75201,1
75202,0
75203,0
75204,0
75205,4
75206,2
75207,0
75208,4
75209,3
75210,0
75211,3
75212,0
75213,4
75214,0
75215,3
75216,2
75217,2
75218,0
75219,4
75220,4
75221,4
75222,4
75223,1
75224,0
75225,2
75226,2
75227,0
75228,3
75229,4
75230,3
75231,0
75232,3
75233,0
75234,0
75235,0
75236,4
75237,4
75238,2
75239,4
75240,2
75241,0
75242,0
75243,4
75244,4
75245,3
75246,4
75247,0
75248,2
75249,3
75250,0
75251,0
75252,2
75253,4
75254,4
75255,1
75256,3
75257,4
75258,4
75259,2
75260,4
75261,1
75262,3
75263,1
75264,2
75265,3
75266,1
75267,0
75268,0
75269,4
75270,3
75271,3
75272,2
75273,0
75274,1
75275,4
75276,4
75277,2
75278,2
75279,4
75280,1
75281,4
75282,0
75283,1
75284,0
75285,1
75286,4
75287,3
75288,3
75289,3
75290,1
75291,2
75292,3
75293,1
75294,3
75295,0
75296,0
75297,2
75298,0
75299,3
75300,2
75301,0
75302,2
75303,1
75304,1
75305,2
75306,1
75307,4
75308,0
75309,0
75310,4
75311,2
75312,4
75313,3
75314,3
75315,1
75316,0
75317,0
75318,2
75319,3
75320,0
75321,3
75322,0
75323,0
75324,4
75325,0
75326,3
75327,1
75328,3
75329,0
75330,1
75331,4
75332,3
75333,0
75334,1
75335,1
75336,0
75337,2
75338,0
75339,2
75340,0
75341,3
75342,4
75343,2
75344,1
75345,3
75346,3
75347,1
75348,0
75349,2
75350,3
75351,3
75352,1
75353,1
75354,2
75355,0
75356,2
75357,1
75358,4
75359,2
75360,3
75361,0
75362,0
75363,1
75364,0
75365,1
75366,4
75367,0
75368,4
75369,2
75370,2
75371,4
75372,3
75373,2
75374,2
75375,0
75376,3
75377,1
75378,2
75379,2
75380,4
75381,2
75382,2
75383,2
75384,1
75385,4
75386,3
75387,0
75388,1
75389,0
75390,0
75391,4
75392,4
75393,0
75394,1
75395,2
75396,4
75397,0
75398,1
75399,2
75400,1
75401,1
75402,0
75403,2
75404,0
75405,1
75406,0
75407,3
75408,0
75409,3
75410,4
75411,3
75412,1
75413,4
75414,2
75415,0
75416,0
75417,1
75418,4
75419,2
75420,0
75421,1
75422,0
75423,2
75424,4
75425,2
75426,1
75427,2
75428,3
75429,3
75430,0
75431,3
75432,3
75433,3
75434,3
75435,2
75436,2
75437,3
75438,2
75439,3
75440,3
75441,1
75442,4
75443,1
75444,1
75445,4
75446,1
75447,1
75448,0
75449,4
75450,2
75451,3
75452,3
75453,1
75454,0
75455,1
75456,1
75457,3
75458,0
75459,0
75460,3
75461,0
75462,1
75463,2
75464,2
75465,0
75466,0
75467,1
75468,0
75469,1
75470,0
75471,0
75472,3
75473,1
75474,2
75475,4
75476,0
75477,2
75478,1
75479,4
75480,2
75481,2
75482,4
75483,3
75484,0
75485,2
75486,2
75487,1
75488,2
75489,2
75490,0
75491,1
75492,4
75493,3
75494,3
75495,0
75496,4
75497,1
75498,0
75499,3
75500,4
75501,2
75502,3
75503,1
75504,2
75505,4
75506,0
75507,1
75508,0
75509,4
75510,4
75511,0
75512,3
75513,1
75514,4
75515,0
75516,3
75517,1
75518,2
75519,1
75520,3
75521,2
75522,1
75523,0
75524,4
75525,3
75526,3
75527,0
75528,3
75529,2
75530,3
75531,2
75532,0
75533,4
75534,1
75535,2
75536,2
75537,3
75538,2
75539,1
75540,1
75541,2
75542,4
75543,4
75544,2
75545,1
75546,1
75547,1
75548,2
75549,4
75550,1
75551,3
75552,3
75553,0
75554,4
75555,0
75556,0
75557,2
75558,2
75559,0
75560,3
75561,0
75562,0
75563,2
75564,1
75565,3
75566,0
75567,3
75568,4
75569,1
75570,3
75571,2
75572,2
75573,2
75574,3
75575,0
75576,4
75577,2
75578,3
75579,4
75580,3
75581,1
75582,1
75583,1
75584,0
75585,4
75586,1
75587,0
75588,4
75589,4
75590,1
75591,4
75592,4
75593,0
75594,3
75595,4
75596,1
75597,0
75598,0
75599,3
75600,1
75601,2
75602,0
75603,2
75604,1
75605,1
75606,0
75607,2
75608,3
75609,0
75610,0
75611,4
75612,2
75613,4
75614,0
75615,2
75616,3
75617,4
75618,3
75619,3
75620,0
75621,3
75622,4
75623,3
75624,2
75625,0
75626,4
75627,1
75628,0
75629,4
75630,4
75631,3
75632,2
75633,0
75634,3
75635,3
75636,4
75637,0
75638,4
75639,1
75640,3
75641,0
75642,0
75643,0
75644,3
75645,3
75646,3
75647,1
75648,4
75649,3
75650,4
75651,4
75652,3
75653,4
75654,0
75655,2
75656,4
75657,0
75658,2
75659,2
75660,1
75661,4
75662,2
75663,4
75664,0
75665,1
75666,0
75667,2
75668,4
75669,1
75670,2
75671,0
75672,0
75673,1
75674,2
75675,0
75676,4
75677,0
75678,2
75679,2
75680,1
75681,0
75682,4
75683,4
75684,3
75685,4
75686,1
75687,0
75688,3
75689,4
75690,3
75691,0
75692,3
75693,1
75694,3
75695,2
75696,2
75697,1
75698,4
75699,4
75700,2
75701,4
75702,1
75703,0
75704,2
75705,2
75706,3
75707,3
75708,1
75709,3
75710,4
75711,2
75712,4
75713,1
75714,1
75715,2
75716,2
75717,1
75718,0
75719,0
75720,2
75721,3
75722,0
75723,0
75724,3
75725,4
75726,3
75727,2
75728,0
75729,3
75730,0
75731,2
75732,3
75733,4
75734,3
75735,1
75736,4
75737,0
75738,4
75739,4
75740,4
75741,4
75742,1
75743,3
75744,1
75745,4
75746,1
75747,2
75748,2
75749,4
75750,2
75751,3
75752,4
75753,4
75754,2
75755,3
75756,0
75757,3
75758,3
75759,2
75760,3
75761,1
75762,3
75763,1
75764,4
75765,0
75766,2
75767,1
75768,4
75769,2
75770,1
75771,3
75772,3
75773,2
75774,2
75775,1
75776,1
75777,2
75778,2
75779,2
75780,1
75781,2
75782,2
75783,1
75784,2
75785,1
75786,1
75787,2
75788,3
75789,4
75790,0
75791,3
75792,2
75793,0
75794,3
75795,3
75796,1
75797,3
75798,3
75799,0
75800,0
75801,4
75802,2
75803,0
75804,1
75805,1
75806,4
75807,0
75808,3
75809,0
75810,0
75811,1
75812,0
75813,3
75814,4
75815,1
75816,2
75817,1
75818,3
75819,3
75820,4
75821,3
75822,4
75823,0
75824,3
75825,0
75826,0
75827,4
75828,0
75829,2
75830,4
75831,4
75832,0
75833,2
75834,4
75835,1
75836,4
75837,1
75838,3
75839,0
75840,1
75841,2
75842,3
75843,4
75844,3
75845,1
75846,2
75847,2
75848,2
75849,0
75850,3
75851,4
75852,2
75853,4
75854,2
75855,1
75856,0
75857,2
75858,2
75859,3
75860,1
75861,2
75862,3
75863,0
75864,2
75865,4
75866,4
75867,3
75868,2
75869,0
75870,3
75871,1
75872,3
75873,2
75874,0
75875,0
75876,3
75877,1
75878,4
75879,3
75880,2
75881,1
75882,1
75883,4
75884,3
75885,1
75886,3
75887,2
75888,1
75889,2
75890,0
75891,3
75892,2
75893,1
75894,1
75895,3
75896,3
75897,0
75898,1
75899,0
75900,4
75901,3
75902,4
75903,1
75904,3
75905,4
75906,2
75907,0
75908,3
75909,1
75910,3
75911,2
75912,4
75913,4
75914,4
75915,3
75916,3
75917,4
75918,3
75919,1
75920,1
75921,1
75922,1
75923,0
75924,4
75925,3
75926,2
75927,3
75928,3
75929,1
75930,0
75931,2
75932,0
75933,0
75934,2
75935,1
75936,3
75937,1
75938,0
75939,0
75940,4
75941,4
75942,1
75943,0
75944,2
75945,1
75946,4
75947,1
75948,0
75949,1
75950,1
75951,4
75952,1
75953,4
75954,4
75955,4
75956,4
75957,3
75958,1
75959,2
75960,1
75961,0
75962,0
75963,0
75964,4
75965,2
75966,0
75967,3
75968,4
75969,2
75970,2
75971,2
75972,4
75973,0
75974,0
75975,3
75976,1
75977,0
75978,0
75979,0
75980,2
75981,1
75982,4
75983,1
75984,4
75985,4
75986,3
75987,1
75988,2
75989,2
75990,4
75991,1
75992,1
75993,0
75994,1
75995,3
75996,0
75997,4
75998,4
75999,1
76000,3
76001,0
76002,2
76003,0
76004,0
76005,0
76006,2
76007,3
76008,2
76009,1
76010,1
76011,2
76012,3
76013,3
76014,0
76015,3
76016,0
76017,3
76018,4
76019,4
76020,2
76021,1
76022,4
76023,2
76024,2
76025,0
76026,0
76027,1
76028,2
76029,2
76030,1
76031,0
76032,4
76033,0
76034,2
76035,0
76036,2
76037,4
76038,0
76039,2
76040,2
76041,0
76042,4
76043,3
76044,3
76045,4
76046,4
76047,1
76048,3
76049,0
76050,4
76051,1
76052,2
76053,4
76054,4
76055,0
76056,2
76057,2
76058,2
76059,2
76060,3
76061,4
76062,1
76063,1
76064,0
76065,3
76066,4
76067,1
76068,0
76069,2
76070,3
76071,1
76072,1
76073,0
76074,0
76075,0
76076,4
76077,3
76078,0
76079,0
76080,2
76081,1
76082,4
76083,0
76084,3
76085,1
76086,0
76087,3
76088,4
76089,4
76090,1
76091,2
76092,2
76093,3
76094,4
76095,1
76096,1
76097,4
76098,2
76099,4
76100,4
76101,0
76102,0
76103,0
76104,2
76105,0
76106,4
76107,1
76108,2
76109,2
76110,2
76111,3
76112,0
76113,0
76114,4
76115,3
76116,1
76117,0
76118,3
76119,2
76120,1
76121,3
76122,3
76123,2
76124,4
76125,2
76126,3
76127,2
76128,1
76129,0
76130,1
76131,1
76132,3
76133,1
76134,2
76135,1
76136,1
76137,4
76138,0
76139,3
76140,3
76141,2
76142,3
76143,3
76144,4
76145,0
76146,1
76147,0
76148,1
76149,3
76150,4
76151,2
76152,4
76153,1
76154,4
76155,3
76156,3
76157,3
76158,3
76159,2
76160,3
76161,0
76162,2
76163,1
76164,1
76165,0
76166,4
76167,4
76168,4
76169,4
76170,4
76171,0
76172,0
76173,2
76174,4
76175,3
76176,3
76177,2
76178,0
76179,4
76180,2
76181,2
76182,4
76183,2
76184,3
76185,3
76186,4
76187,2
76188,1
76189,0
76190,4
76191,2
76192,2
76193,2
76194,3
76195,1
76196,3
76197,1
76198,4
76199,2
76200,4
76201,4
76202,2
76203,3
76204,4
76205,1
76206,4
76207,0
76208,2
76209,1
76210,4
76211,2
76212,2
76213,4
76214,0
76215,2
76216,0
76217,2
76218,4
76219,4
76220,4
76221,4
76222,1
76223,0
76224,0
76225,4
76226,1
76227,3
76228,4
76229,2
76230,0
76231,1
76232,2
76233,2
76234,4
76235,0
76236,4
76237,1
76238,1
76239,2
76240,0
76241,3
76242,0
76243,2
76244,0
76245,2
76246,4
76247,0
76248,2
76249,3
76250,1
76251,1
76252,4
76253,0
76254,0
76255,1
76256,0
76257,0
76258,3
76259,0
76260,4
76261,3
76262,4
76263,3
76264,1
76265,0
76266,0
76267,4
76268,1
76269,2
76270,1
76271,1
76272,2
76273,3
76274,2
76275,2
76276,4
76277,3
76278,3
76279,3
76280,0
76281,4
76282,0
76283,3
76284,4
76285,0
76286,1
76287,3
76288,0
76289,4
76290,4
76291,0
76292,4
76293,3
76294,3
76295,2
76296,2
76297,4
76298,0
76299,4
76300,1
76301,4
76302,0
76303,4
76304,3
76305,2
76306,0
76307,2
76308,0
76309,0
76310,0
76311,1
76312,3
76313,3
76314,4
76315,1
76316,3
76317,4
76318,2
76319,1
76320,4
76321,4
76322,0
76323,1
76324,2
76325,4
76326,0
76327,1
76328,0
76329,1
76330,0
76331,3
76332,0
76333,0
76334,1
76335,0
76336,0
76337,4
76338,0
76339,3
76340,0
76341,1
76342,1
76343,1
76344,0
76345,2
76346,1
76347,2
76348,2
76349,3
76350,0
76351,2
76352,4
76353,4
76354,1
76355,3
76356,4
76357,2
76358,1
76359,2
76360,3
76361,4
76362,2
76363,2
76364,2
76365,0
76366,0
76367,3
76368,2
76369,4
76370,1
76371,4
76372,0
76373,1
76374,1
76375,0
76376,0
76377,4
76378,3
76379,2
76380,2
76381,3
76382,3
76383,2
76384,2
76385,2
76386,1
76387,4
76388,3
76389,0
76390,2
76391,3
76392,2
76393,0
76394,4
76395,1
76396,4
76397,1
76398,3
76399,1
76400,0
76401,3
76402,2
76403,2
76404,2
76405,3
76406,2
76407,2
76408,2
76409,2
76410,3
76411,4
76412,2
76413,1
76414,3
76415,2
76416,4
76417,2
76418,1
76419,3
76420,3
76421,4
76422,3
76423,1
76424,3
76425,3
76426,0
76427,3
76428,2
76429,2
76430,3
76431,4
76432,3
76433,0
76434,3
76435,0
76436,3
76437,1
76438,3
76439,3
76440,4
76441,4
76442,3
76443,1
76444,3
76445,0
76446,1
76447,1
76448,4
76449,3
76450,0
76451,0
76452,2
76453,3
76454,4
76455,2
76456,1
76457,1
76458,3
76459,1
76460,1
76461,3
76462,2
76463,4
76464,0
76465,4
76466,3
76467,3
76468,0
76469,2
76470,0
76471,1
76472,2
76473,1
76474,1
76475,0
76476,0
76477,2
76478,0
76479,0
76480,1
76481,1
76482,0
76483,4
76484,1
76485,0
76486,0
76487,0
76488,1
76489,2
76490,3
76491,0
76492,3
76493,1
76494,1
76495,0
76496,3
76497,4
76498,4
76499,2
76500,1
76501,2
76502,0
76503,4
76504,4
76505,4
76506,3
76507,4
76508,4
76509,1
76510,1
76511,4
76512,2
76513,2
76514,2
76515,4
76516,1
76517,4
76518,4
76519,4
76520,2
76521,2
76522,1
76523,4
76524,4
76525,2
76526,3
76527,0
76528,0
76529,2
76530,1
76531,4
76532,0
76533,0
76534,4
76535,4
76536,3
76537,0
76538,2
76539,4
76540,2
76541,1
76542,0
76543,1
76544,2
76545,1
76546,1
76547,2
76548,0
76549,0
76550,2
76551,2
76552,4
76553,2
76554,2
76555,3
76556,4
76557,3
76558,2
76559,0
76560,0
76561,3
76562,4
76563,4
76564,2
76565,1
76566,0
76567,0
76568,3
76569,0
76570,4
76571,4
76572,3
76573,3
76574,3
76575,4
76576,2
76577,2
76578,0
76579,3
76580,3
76581,2
76582,1
76583,1
76584,3
76585,3
76586,3
76587,2
76588,3
76589,3
76590,3
76591,1
76592,1
76593,0
76594,3
76595,0
76596,0
76597,4
76598,1
76599,3
76600,0
76601,3
76602,0
76603,3
76604,2
76605,3
76606,1
76607,3
76608,3
76609,2
76610,1
76611,4
76612,3
76613,2
76614,2
76615,0
76616,2
76617,0
76618,4
76619,0
76620,4
76621,2
76622,3
76623,1
76624,3
76625,4
76626,0
76627,2
76628,3
76629,1
76630,0
76631,3
76632,3
76633,2
76634,1
76635,4
76636,4
76637,4
76638,4
76639,4
76640,3
76641,4
76642,3
76643,1
76644,1
76645,1
76646,0
76647,4
76648,1
76649,0
76650,0
76651,2
76652,2
76653,3
76654,0
76655,3
76656,3
76657,0
76658,1
76659,4
76660,1
76661,1
76662,0
76663,0
76664,2
76665,4
76666,3
76667,4
76668,0
76669,4
76670,1
76671,0
76672,3
76673,2
76674,0
76675,2
76676,0
76677,3
76678,0
